1071	intriguing	adjective	These discoveries raise intriguing (unusual) questions.
1073	invisible	adjective	She felt invisible (not visible) in the crowd. | Homeless people feel that they are invisible (not visible). | invisible (not visible) earnings
1075	interior	adjective, noun	interior (internal part) walls | the interior (internal part) jungle regions | the interior (internal part) minister
1076	ironically	adverb	He smiled ironically. | Ironically, the book she felt was her worst sold more copies than any of her others.
1078	ironic	adjective	an ironic (incongruous) comment | It's ironic (incongruous) that she became a teacher—she used to hate school.
1080	judicial	adjective	Greenpeace applied for a judicial (befitting a judge) review to challenge the court’s decision.
1090	latter	adjective, noun	He chose the latter option. | The latter half of the twentieth century saw huge growth in air travel. | In latter years, the population has grown a lot here.
1094	large-scale	adjective	Large areas of the forest will be cleared for ranching as part of a large-scale (extensive) development plan. | Large areas of the forest will be cleared for ranching as part of a large-scale (extensive) development plan.
1097	just	adjective	a just (fair) decision/law/society | That cup of tea was just (fair) the ticket. | I think she got her just (fair) deserts (= what she deserved).
1099	legendary	adjective	Her patience and tact are legendary (famous). | legendary heroes
1100	legislative	adjective	a legislative (lawgiving) assembly/body/council
1102	lengthy	adjective	I had to go through the lengthy (very long) process of obtaining a visa.
1104	legitimate	adjective	It seemed a perfectly legitimate (legal) question. | Is his business strictly legitimate (valid)?
1105	legitimate	adjective	Is his business strictly legitimate (lawful) (legal)?
1106	lesbian	adjective	The singer has become a lesbian (sapphic) icon.
1107	liberal	adjective, noun	My parents were very liberal when we were growing up. | Even in famously liberal New York her views were considered too radical. | Some politicians want more liberal trade relations with Europe. | My parents were very liberal when we were growing up. | She is very liberal with her money. | a liberal education | a liberal translation of the text
1108	lethal	adjective	She had been given a lethal (deadly) dose of poison. | You and that car—it's a lethal (deadly) combination!
1109	liable	adjective	You will be liable (legally responsible) for any damage caused. | We're all liable (legally responsible) to make mistakes when we're tired. | You are more liable (legally responsible) to injury if you exercise infrequently. | Offenders are liable (legally responsible) to fines of up to $500. | People who earn under a certain amount are not liable (legally responsible) to pay tax.
1112	lesser	adjective	They were all involved to a greater or lesser (smaller) degree (= some were more involved than others). | a lesser (smaller) black-backed gull | They were all involved to a greater or lesser (smaller) degree (= some were more involved than others).
1116	linear	adjective	In his art he broke the laws of scientific linear perspective. | Students do not always progress in a linear fashion. | linear measurement (= for example metres, feet, etc.) | linear equations | People are watching linear TV much less these days, preferring on-demand platforms like Netflix.
1119	lifelong	adjective	Paul became his lifelong (enduring) friend.
1126	long-standing	adjective	Long-standing (time-honored) grievances were aired at the meeting.
1129	long-time	adjective	his long-time (long) colleague
1137	magnetic	adjective	The block becomes magnetic (attractive) when the current is switched on. | a magnetic disk (= one containing magnetic material that stores information to be used by a computer) | a magnetic personality
1141	magical	adjective	Her words had a magical (wonderworking) effect on us. | We spent a magical week in Paris.
1145	mandatory	adjective	The offence carries a mandatory (compulsory) life sentence.
1147	marine	adjective	a marine (oceanic) biologist (= a scientist who studies life in the sea) | a marine (oceanic) biologist (= a scientist who studies life in the sea)
1149	marginal	adjective	The story will only be of marginal (slight) interest to our readers. | All three companies reported marginal revenue growth. | Welsh was considered a marginal language. | marginal notes/comments
1150	marginal	adjective	a marginal (barely profitable) seat/constituency | All three companies reported marginal (in the margin) revenue growth.
1154	mature	adjective, verb	Jane is very mature (grown) for her age. | sexually mature (grown) | clothes for the mature (grown) woman | After ten years, the young boy had grown into a mature (grown) adult. | After ten years, the young boy had grown into a mature (grown) adult. | After ten years, the young boy had grown into a mature (grown) adult.
1155	mature	adjective, verb	After ten years, the young boy had grown into a mature (grown) adult.
1156	meaningful	adjective	a meaningful (worthwhile) relationship/discussion/experience | These statistics are not very meaningful (worthwhile). | She gave me a meaningful (worthwhile) look.
1157	mainstream	adjective, noun	mainstream culture/politics | His radical views place him outside the mainstream of American politics.
1163	mathematical	adjective	to assess children’s mathematical (of mathematics) ability
1165	medieval	adjective	the literature of the late medieval (of the middle ages (the period between a.d. 476 and approximately 1450)) period
1173	mere	adjective	It took her a mere (common) 20 minutes to win. | His mere (common) presence (= just the fact that he was there) made her feel afraid.
1177	merely	adverb	It is not merely (only) a job, but a way of life.
1190	misleading	adjective	It would be seriously misleading (deceptive) to suggest that television has no effect on children.
1192	militant	adjective, noun	Some trade unions have a more militant (combative) approach to pay negotiations.
1205	mutual	adjective	They parted by mutual (= she doesn't like me either) consent. | We met at the home of a mutual (= she doesn't like me either) friend.
1207	municipal	adjective	the Los Angeles Municipal (civic) Art Gallery
1208	namely	adverb	We need to concentrate on our target audience, namely (viz.) women aged between 20 and 30.
1209	naval	adjective	a naval (maritime) base/officer/battle
1210	nationwide	adjective	The police conducted a nationwide (state) hunt for the missing prisoners.
1212	neighbouring	adjective	a neighbouring (neighboring) house
1215	minute	adjective	The kitchen on the boat is minute (tiny). | a minute (tiny) examination/inspection
1216	noble	adjective	He died for a noble cause. | He was a young man of noble birth. | a noble building
1221	notable	adjective	His eyes are his most notable (striking) feature.
1224	nonetheless	adverb	The book is too long but, nonetheless (nevertheless), informative and entertaining.
1226	notably	adverb	The house had many drawbacks, most notably (especially) its price. | This has not been a notably (especially) successful project.
1227	notorious	adjective	The country is notorious (famous) for its appalling prison conditions.
1235	occasional	adjective	He works for us on an occasional (taking place from time to time) basis.
1241	optical	adjective	optical (visual) effects | optical (visual) instruments such as microscopes and telescopes | optical (visual) storage
1242	operational	adjective	operational (functional) activities/costs/difficulties | The new airport is now fully operational. | operational headquarters
1243	novel	adjective	Job-sharing is still a novel (new) concept and it will take a while for employers to get used to it.
1244	oral	adjective	a test of both oral (spoken) and written French | oral (spoken) sex (= using the mouth to stimulate somebody’s sex organs) | a test of both oral (spoken) and written French
1251	organizational	adjective	organizational (structural) changes within the party | Candidates will require good organizational (structural) skills.
1255	overly	adverb	I'm not overly (excessively) fond of pasta.
1261	overwhelming	adjective	The evidence against him was overwhelming (surprising).
1265	net	adjective	What do you earn net (capture with a net) of tax? | 450 gms net (capture with a net) weight | The net (capture with a net) result is that small shopkeepers are being forced out of business.
1266	parliamentary	adjective	parliamentary (legislative) elections
1267	partially	adverb	The road was partially (partly) blocked by a fallen tree.
1270	passive	adjective	He played a passive (submissive) role in the relationship.
1271	parental	adjective	parental (of a parent) responsibility/rights
1272	partial	adjective	It was only a partial solution to the problem. | The resulting assessment is necessarily partial and subjective.
1273	partial	adjective	I'm not partial to mushrooms.
1285	persistent	adjective	How do you deal with persistent (unrelenting) salesmen who won't take no for an answer? | Persistent (unrelenting) heavy rain held up work on the bridge for more than a week.
1286	peculiar	adjective	The meat tasted rather peculiar (odd). | He has his own peculiar (odd) style which you'll soon get used to. | The meat tasted rather peculiar (odd).
1287	peculiar	adjective	I don’t think I’ll eat anything—I’m feeling a bit peculiar (odd).
1294	philosophical	adjective	the philosophical (philosophic) writings of Kant | He was philosophical (philosophic) about losing and said that he'd be back next year to try again.
1314	post-war	adjective	the post-war years
1315	preliminary	adjective	After a few preliminary (initial) remarks he announced the winners.
1319	predominantly	adverb	She works in a predominantly (usually) male environment.
1328	presidential	adjective	a presidential system of government
1329	presently	adverb	The crime is presently (currently) being investigated by the police. | Presently (currently), the door opened again and three men stepped out. | She'll be here presently (currently).
1333	prestigious	adjective	My parents wanted me to go to a more prestigious (distinguished) university.
1341	problematic	adjective	The situation is more problematic (uncertain) than we first thought.
1345	presumably	adverb	Presumably (doubtless) this is where the accident happened.
1349	productive	adjective	The aim was to maximize the machine’s productive (successful) capacity. | My time spent in the library was very productive (successful). | a play productive (successful) of the strongest emotions
1350	profitable	adjective	It is usually more profitable (worthwhile) to sell direct to the public. | She spent a profitable (worthwhile) afternoon in the library.
1353	prominent	adjective	He played a prominent (important) part in the campaign. | The church tower was a prominent feature in the landscape. | a prominent nose
1356	pronounced	adjective	He walked with a pronounced (definite) limp.
1362	prospective	adjective	I had a phone call from a prospective (potential) client today. | They are worried about prospective (potential) changes in the law.
1368	provincial	adjective	provincial (rural) assemblies/elections | It was all very dull and provincial (rural)—I longed for the city. | In spite of his education and travels, he has remained very provincial (rural).
1369	protective	adjective	Workers should wear full protective (protecting) clothing. | He put a protective (protecting) arm around her shoulders. | protective (protecting) tariffs
1370	psychiatric	adjective	psychiatric (psychiatrical) disorders
1377	radical	adjective	This document marks a radical (far-reaching) departure from earlier recommendations. | a radical (basic) solution to the problem | the radical (favoring drastic reforms) wing of the party | This document marks a radical (basic) (far-reaching) departure from earlier recommendations.
1390	readily	adverb	All ingredients are readily (freely) available from your local store. | Most people readily accept the need for laws.
1394	rear	adjective, noun	the rear (back) entrance of the building
1403	regardless	adverb	The weather was terrible but we carried on regardless (nevertheless).
1405	regulatory	adjective	regulatory (regulative) bodies/authorities/agencies
1410	reluctant	adjective	He finally gave a reluctant (unwilling) smile.
1424	renowned	adjective	We asked for advice from the renowned (celebrated) legal expert, Sam Pincher.
1428	reportedly	adverb	The band have reportedly decided to split up.
1431	residential	adjective	a quiet residential area | a residential home for the elderly
1434	respective	adjective	They are each recognized specialists in their respective (individual) fields.
1442	respectively	adverb	Julie and Mark, aged 17 and 19 respectively (singly)
1452	revolutionary	adjective	a revolutionary (groundbreaking) leader | The effects of technological development are revolutionary (radical).
1466	sacred	adjective	Cows are sacred (religious) to Hindus. | Human life must always be sacred (religious).
1471	sceptical	adjective	I am sceptical (skeptical) about his chances of winning.
1472	scattered	adjective	Her family are scattered (sporadic) around the world.
1476	secular	adjective	We live in a largely secular (worldly) society. | We live in a largely secular (worldly) society.
1477	seemingly	adverb	It was a seemingly (apparently) impossible task. | Seemingly (apparently), he borrowed the money from the bank.
1478	selective	adjective	the selective (choosy) breeding of cattle | You will have to be selective (choosy) about which information to include in the report.
1483	seldom	adverb	He had seldom (rarely) seen a child with so much talent.
1488	serial	adjective	He is wanted for serial (of a series) murder. | The BBC has taken each installment of Charles Dickens' serial (of a series) novel ‘Bleak House’ and created 15 half-hour episodes. | tasks carried out in the same serial (of a series) order
1492	reverse	adjective, noun, verb	The winners were announced in reverse order (= the person in the lowest place was announced first). | Iron the garment on the reverse side.
1503	sheer	adjective	The area is under threat from the sheer number of tourists using it. | The concert was sheer delight. | Outside there was a sheer drop down to the sea below. | sheer nylon
1522	situated	adjective	My bedroom was situated (located) on the top floor of the house. | Small businesses are well situated (located) to benefit from the single market.
1523	solely	adverb	She was motivated solely (exclusively) by self-interest.
1525	socialist	adjective	socialist (collectivist) beliefs | a socialist (collectivist) country
1528	sole	adjective	My sole (only) reason for coming here was to see you. | She has sole responsibility for the project.
1542	solo	adjective, noun	his first solo (unaccompanied) flight | She went on to record a solo (unaccompanied) album after the band split up.
1552	stark	adjective	The author paints a stark (bleak) picture of life in a prison camp. | Social divisions in the city are stark. | I think white would be too stark for the bedroom. | The children watched in stark terror.
1553	standing	adjective	The speaker got a standing (rank) ovation (= people stood up to clap after the speech). | It’s a standing joke (= something that a group of people regularly laugh at). | The space project went from a standing start to the moon in ten years.
1556	statistical	adjective	statistical (numeric) analysis
1557	straightforward	adjective	It's a relatively straightforward (easy) process. | She's nice: very straightforward and easy to get on with.
1571	sound	adjective	He's a person of very sound (robust) judgement. | He has a sound (robust) grasp of the issues. | We arrived home safe and sound (robust). | to have a sound (robust) night’s sleep | This was another sound (robust) performance by the team. | to give somebody a sound (robust) beating | The doctor said I was as sound (robust) as a bell.
1574	striking	adjective	She bears a striking (marked) resemblance to her older sister. | She was undoubtedly a very striking (marked) young woman.
1583	structural	adjective	Storms have caused structural damage to hundreds of homes.
1585	substantially	adverb	The costs have increased substantially (considerably). | What she says is substantially (considerably) true.
1586	substantial	adjective	Substantial (considerable) numbers of people support the reforms. | a street of substantial (considerable) Victorian villas
1589	suburban	adjective	suburban (remote) areas
1590	suburban	adjective	a suburban (remote) lifestyle
1591	subtle	adjective	There are subtle (understated) differences between the two versions. | I decided to try a more subtle (understated) approach. | The job required a subtle (understated) mind.
1592	successive	adjective	This was their fourth successive (consecutive) win.
1603	superb	adjective	The car's in superb (best) condition.
1605	superior	adjective	Liverpool were clearly the superior team. | a superior court of law | He always looks so superior. | The hotel offers superior accommodation and leisure facilities.
1609	supportive	adjective	She was very supportive (cooperative) during my father's illness.
1610	supreme	adjective	It is an event in which she reigns supreme (sovereign). | She smiled with supreme confidence.
1612	surgical	adjective	a surgical ward (= for patients having operations) | They launched surgical (= for patients having operations) strikes against enemy targets.
1618	supposedly	adverb	The novel is supposedly (ostensibly) based on a true story.
1621	symbolic	adjective	He shook his fist in a symbolic (figurative) gesture of defiance.
1622	suspicious	adjective	They became suspicious of his behaviour and contacted the police. | Didn't you notice anything suspicious in his behaviour? | I was suspicious of his motives.
1625	systematic	adjective	The prisoner was subjected to systematic (methodical) torture.
1626	tactical	adjective	Telling your boss you were looking for a new job was a tactical (strategic) error (= it was the wrong thing to do at that time). | a tactical (strategic) decision | tactical (strategic) weapons/missiles | He was given tactical (strategic) command of the operation.
1633	tender	adjective	What he needs now is a lot of tender (soft) loving care (= sympathetic treatment). | This meat is extremely tender (soft). | My leg is still very tender (soft) where I banged it. | tender (soft) young plants | He left home at the tender (soft) age of 15.
1638	terrific	adjective	I feel absolutely terrific (great) today! | I've got a terrific (great) amount of work to do.
1641	thankfully	adverb	There was a fire in the building, but thankfully (fortunately) no one was hurt. | At the end of a busy day, I just sink thankfully (fortunately) into bed.
1647	theatrical	adjective	a theatrical (of the theater) agent | a theatrical (of the theater) gesture
1650	thereby	adverb	Regular exercise strengthens the heart, thereby reducing the risk of heart attack.
1651	thereafter	adverb	She married at 17 and gave birth to her first child shortly thereafter (after that).
1653	thrilled	adjective	He was thrilled (thrill) at the prospect of seeing them again.
1654	thought-provoking	adjective	a brilliant and thought-provoking (challenging) play
1656	terminal	adjective	a terminal branch of a tree
1657	terminal	adjective	He has terminal lung cancer. | a terminal patient | The industry is in terminal decline.
1658	thoughtful	adjective	They sat in thoughtful (considerate) silence. | The hotel manager was very kind and thoughtful. | a player who has a thoughtful approach to the game
1668	timely	adjective	A nasty incident was prevented by the timely (opportune) arrival of the police.
1683	tribal	adjective	tribal art
1687	transparent	adjective	The insect's wings are almost transparent (clear). | Am I that transparent (clear)? (= are my intentions that obvious?) | a campaign to make official documents more transparent (clear)
1688	tremendous	adjective	A tremendous (huge) amount of work has gone into the project. | It was a tremendous (huge) experience.
1698	troubled	adjective	She looked into his troubled (distressed) face. | We live in troubled (distressed) times. | The survival package involves selling off the unprofitable parts of the troubled (distressed) company.
1702	unconstitutional	adjective	The judges declared the decision unconstitutional (unlawful).
1706	upcoming	adjective	a single from the band’s upcoming (approaching) album
1707	undoubtedly	adverb	There is undoubtedly (indubitably) a great deal of truth in what he says.
1709	utterly	adverb	We're so utterly (thoroughly) different from each other.
1715	verbal	adjective	The job applicant must have good verbal (of words) skills. | a verbal agreement/warning | a verbal noun (= a noun formed from a verb, for example smoking)
1716	varied	adjective	They stock a wide and varied (diversified) selection of cheeses. | He led a full and varied life.
1724	versus	preposition	It is France versus Brazil in the final. | It was the promise of better job opportunities versus the inconvenience of moving away and leaving her friends.
1725	vibrant	adjective	Thailand is at its most vibrant (exciting) during the New Year celebrations. | The room was decorated in vibrant (brilliant) reds and yellows. | vibrant rhythms
1726	vocal	adjective	the vocal (of the voice) organs (= the tongue, lips, etc.) | He has been very vocal in his criticism of the government's policy.
1731	variable	adjective, noun	The acting is of variable (fluctuating) quality (= some of it is good and some of it is bad). | The drill has variable (fluctuating) speed control.
1733	viable	adjective	There is no viable (feasible) alternative. | viable (feasible) organisms
1735	vulnerable	adjective	These offices are highly vulnerable (open to attack) to terrorist attack.
1747	whatsoever	adverb	They received no help whatsoever (any).
1748	whereby	adverb	They have introduced a new system whereby all employees must undergo regular training.
1751	wholly	adverb	The government is not wholly (totally) to blame for the recession.
1760	worthwhile	adjective	It was in aid of a worthwhile (valuable) cause (= a charity, etc.).
1763	worthy	adjective	Very few of his ideas are worthy of further attention. | The money we raise will be going to a very worthy cause. | He's a very worthy man, I suppose, but he's very dull. | He gave a speech that was worthy of Martin Luther King. | trustworthy
1764	evident	adjective	The orchestra played with evident (obvious) enjoyment.
1765	exotic	adjective	She travels to all kinds of exotic (unusual) locations all over the world.
1769	excessive	adjective	They complained about the excessive (excess) noise coming from the upstairs flat.
1783	federal	adjective	a federal republic | state and federal income taxes
1786	critically	adverb	She spoke critically of her father. | a critically important decision | He is critically ill in intensive care. | I looked at myself critically in the mirror.
1787	critically	adverb	a critically acclaimed artist
1790	dull	adjective	Life in a small town could be deadly dull (dreary). | a dull (dreary) pupil | Don't sell into a dull (dreary) market. | She wrote dull (dreary), respectable articles for the local newspaper. | I always found history as dull (dreary) as ditchwater.
1791	dull	adjective	The fire died down to a dull (dreary) glow. | It was a dull (dreary), grey day. | The gates shut behind him with a dull (dreary) thud. | a dull (dreary) ache
1795	furious	adjective	Their incompetence made me furious (angry).
1796	furious	adjective	She drove off at a furious (angry) pace.
1797	fond	adjective	Over the years, I have grown quite fond of her. | We had grown fond of the house and didn't want to leave. | I waited all day in the fond hope that she would change her mind.
1798	fond	adjective	Sheila's very fond of telling other people what to do. | She waved a fond farewell to her parents and sister.
1804	shaped	adjective	a huge balloon shaped (shape) like a giant cow
1808	downtown	adjective, adverb, noun	a downtown (town) store
1811	severely	adverb	The crops were severely (harshly) damaged. | Anyone breaking the law will be severely (harshly) punished. | He looked severely (harshly) at me. | Her patience was being severely (harshly) tested. | Her hair was tied severely (harshly) in a bun.
1825	moving	adjective	a deeply moving (movable) experience | the moving (movable) parts of a machine
1833	ambiguous	adjective	Her account was deliberately ambiguous (equivocal). | His role has always been ambiguous (equivocal).
1836	coherent	adjective	a coherent (logical) policy for the transport system | She only became coherent (logical) again two hours after the attack.
1837	compatible	adjective	The new system will be compatible (in harmony) with existing equipment. | She found a compatible (in harmony) partner on an online dating site.
1838	compatible	adjective	Are measures to protect the environment compatible (in harmony) with economic growth?
1839	concurrent	adjective	He was imprisoned for two concurrent (agreeing) terms of 30 months and 18 months.
1840	consequent	adjective	the lowering of taxes and the consequent (resultant) increase in spending
1846	aggregate	adjective, noun, verb	an aggregate win over their rivals
1855	converse	adjective, noun	the converse (opposite) effect
1856	finite	adjective	The world's resources are finite (measurable). | ‘Am’, ‘is’, ‘are’, ‘was’ and ‘were’ are the finite (measurable) forms of ‘be’; ‘being’ and ‘been’ are the non-finite (measurable) forms.
1860	discrete	adjective	The organisms can be divided into discrete (separate) categories.
1861	eventual	adjective	It is impossible to predict what the eventual (future) outcome will be.
1864	intrinsic	adjective	These tasks were repetitive, lengthy and lacking any intrinsic (essential) interest.
1865	implicit	adjective	Implicit (implied) in his speech was the assumption that they were guilty.
1866	implicit	adjective	The ability to listen is implicit (implied) in the teacher's role. | She had the implicit (implied) trust of her staff.
1878	predominant	adjective	Yellow is the predominant (dominant) colour this spring in the fashion world. | a way of thinking that is predominant (dominant) in modern social life
1881	qualitative	adjective	There are qualitative (fundamental) differences between the two products.
1887	rigid	adjective	She sat upright, her body rigid (inflexible) with fear.
1888	rigid	adjective	The curriculum was too narrow and too rigid (inflexible). | rigid (inflexible) attitudes
1889	subordinate	adjective, noun, verb	In some societies women are still subordinate (lower in rank) to men. | All other issues are subordinate (lower in rank) to this one.
1892	notwithstanding	adverb, conjunction, preposition	Notwithstanding (however / nevertheless), the problem is a significant one.
1893	principal	adjective	The principal (chief) reason for this omission is lack of time.
1896	intellectual	adjective	Gifted children typically show great intellectual (mental) curiosity and a wide range of interests.
1897	intellectual	adjective	She's very intellectual (mental).
1900	approximate	adjective	The cost given is only approximate (almost match).
1901	spare	adjective	He's studying music in his spare (use frugally) time. | We've got a spare (save from death) bedroom, if you'd like to stay. | Take some spare (reserve) clothes in case you get wet. | Do you have a spare (fleshless) pen? | Your mum would go spare (conserve) if she knew!
1914	absent	adjective	She was absent (awol) from work for two weeks. | Love was totally absent (not present) from his childhood. | an absent (not present) expression
1916	absurd	adjective	That uniform makes the guards look absurd (ridiculous). | He has a good sense of the absurd (stupid).
1920	abstract	adjective	The research shows that pre-school children are capable of thinking in abstract (theoretical) terms. | We may talk of beautiful things but beauty itself is abstract (conceptual). | the work of American abstract (figurative) expressionists like Mark Rothko
1927	accidentally	adverb	As I turned around, I accidentally (unawares) hit him in the face.
1928	accountable	adjective	The state spends taxpayers’ money and should be held accountable (liable).
1933	accordingly	adverb	We have to discover his plans and act accordingly (in accordance with the fact). | The cost of materials rose sharply last year. (therefore)
1938	accurately	adverb	The article accurately (literal) reflects public opinion. | Quantities must be measured accurately (literal). | You need to hit the ball accurately (literal).
1944	additionally	adverb	Additionally (in addition), the bus service will run on Sundays, every two hours.
1947	adequately	adverb	Are you adequately (sufficiently) insured?
1950	administrative	adjective	an administrative (executive) job/assistant/error
1956	affordable	adjective	We offer quality products at affordable (inexpensive) prices.
1957	agricultural	adjective	agricultural (agrarian) policy/land/production/development
1958	aesthetic	adjective	The works of art are judged on purely aesthetic (appreciative of beauty) grounds. | Their furniture was more aesthetic (artistic) than functional.
1962	allegedly	adverb	crimes allegedly committed during the war
1967	amateur	adjective, noun	an amateur (nonprofessional) photographer | amateur (nonprofessional) athletics | The performance sounded very amateur (nonprofessional), I’m afraid.
1970	altogether	adverb	The train went slower and slower until it stopped altogether (completely). | You owe me £68 altogether (in all). | The food was good and we loved the music. (all told)
1973	amusing	adjective	She writes very amusing (funny) letters.
1980	annually	adverb	The exhibition is held annually (yearly).
1981	alert	adjective, noun, verb	Suddenly he found himself awake and fully alert (aware). | We must be alert (aware) to the possibility of danger.
1983	alike	adjective, adverb	My sister and I do not look alike (similar).
1984	anonymous	adjective	The money was donated by a local businessman who wishes to remain anonymous (nameless). | an anonymous (nameless) letter | long stretches of dull and anonymous (nameless) countryside
1988	appropriately	adverb	The government has been accused of not responding appropriately (correctly) to the needs of the homeless.
1991	appealing	adjective	Spending the holidays in Britain wasn't a prospect that I found particularly appealing (attractive). | ‘Would you really help?’ he said with an appealing (attractive) look.
1997	aside	adverb	She pulled the curtain aside (apart). | We set aside (comment) some money for repairs.
1998	aside	adverb	Money worries aside (apart), things are going well.
1999	audio	adjective	The audio (sound) quality was poor.
2003	automatic	adjective	My camera has manual and automatic (self-operating) functions. | Breathing is an automatic (instinctive) function of the body.
2004	automatic	adjective	A fine for this offence is automatic (self-operating).
2008	awkward	adjective	There was an awkward (difficult) silence. | You've put me in an awkward (difficult) position. | Have I come at an awkward (inconvenient) time?
2009	awkward	adjective	This box is very awkward (difficult) for one person to carry. | He tried to dance, but he was too clumsy and awkward (difficult).
2010	automatically	adverb	The heating switches off automatically (necessarily). | I turned left automatically (necessarily) without thinking.
2011	automatically	adverb	You will automatically (necessarily) get free dental treatment if you are under 18.
2013	balanced	adjective	The programme presented a balanced (fair) view of the two sides of the conflict.
2016	barely	adverb	He could barely (almost not) read and write. | I had barely (almost not) started speaking when he interrupted me.
2017	barely	adverb	She barely (almost not) acknowledged his presence. | Barely (almost not) 50% of the population voted.
2021	beneficial	adjective	A good diet is beneficial (advantageous) to health.
2022	beside	preposition	He sat beside (next to) her all night. | My painting looks childish beside (next to) yours. | Yes, I know it was an accident, but that's beside (neighboring) the point. | He was beside (next to) himself with rage when I told him what I had done.
2026	bound	adjective	There are bound (certain) to be changes when the new system is introduced. | Strike-bound (going to) travellers face long delays. | homeward bound (certain) (= going home) | communities bound (certain) together by customs and traditions | He's too bound (certain) up in his work to have much time for his children. | I came here bound (required) and determined to put the last 12 months behind me. | From that moment my life became inextricably bound (certain) up with hers. | She felt honour-bound (certain) to attend as she had promised to. | They’re up to some mischief, I’ll be bound (certain)!
2027	bound	adjective	We are not bound (required) by the decision.
2033	briefly	adverb	He had spoken to Emma only briefly (momentarily). | Let me tell you briefly (momentarily) what happened.
2034	broadly	adverb	Broadly (usually) speaking, I agree with you. | Broadly (usually) speaking, I agree with you.
2044	besides	adverb, preposition	I don't really want to go. (moreover) | discounts on televisions, stereos and much more besides (moreover)
2050	casual	adjective	casual (chance) clothes (= comfortable clothes that you choose to wear in your free time)
2051	casual	adjective	It was just a casual (chance) remark—I wasn't really serious. | At a casual (chance) glance, everything seemed normal. | Students sometimes do casual (chance) work in the tourist trade. | to have casual (chance) sex (= to have sex without having a steady relationship with that partner) | The exhibition is interesting to both the enthusiast and the casual (chance) visitor.
2055	challenging	adjective	I have had a challenging (difficult) and rewarding career as a teacher.
2056	challenging	adjective	She gave him a challenging (difficult) look. ‘Are you really sure?’ she demanded.
2057	charming	adjective	The cottage is tiny, but it's charming (attractive).
2058	charming	adjective	They left me to tidy it all up myself. (attractive)
2071	colonial	adjective	Tunisia achieved independence from French colonial (colonized) rule in 1956.
2072	colonial	adjective	the Colonial (colonized) government of Vermont
2073	colourful	adjective	The male birds are more colourful (colorful) than the females.
2074	colourful	adjective	one of the book’s most colourful (colorful) characters
2080	comic	adjective, noun	The play is both comic (funny) and tragic. | Charlie Chaplin was a comic (funny) genius.
2085	communist	adjective	communist (communalist) ideology | a Communist (communalist) country/government/leader
2087	comparative	adjective	Then he was living in comparative (relative) comfort (= compared with others or with his own life at a previous time). | a comparative (relative) study of the educational systems of two countries
2088	competent	adjective	He's very competent (skilful) in his work. | Ron was a competent (skilful) player—more than that, he was good! | The case was referred to a competent (skilful) authority.
2096	compulsory	adjective	English is a compulsory (mandatory) subject at this level.
2099	concrete	adjective, noun	a concrete (fused stones) floor | Why did you concrete (fused stones) over that nice garden?
2100	concrete	adjective, noun	It is easier to think in concrete (fused stones) terms rather than in the abstract.
2113	consecutive	adjective	She was absent for nine consecutive (successive) days.
2114	congressional	adjective	a congressional (legislative) committee/bill
2119	considerable	adjective	The project wasted a considerable (significant) amount of time and money.
2121	consequently	adverb	This poses a threat to agriculture and the food chain, and consequently (accordingly) to human health.
2122	considerably	adverb	The need for sleep varies considerably (significantly) from person to person.
2127	constitutional	adjective	She had long advocated constitutional (of the constitution) reform. | They can't pass this law. (of the constitution) | constitutional (of the constitution) remedies
2139	continually	adverb	They argue continually (always) about money. | New products are continually (always) being developed.
2141	conventional	adjective	She's very conventional (traditional) in her views. | It's not a hotel, in the conventional (traditional) sense, but rather a whole village turned into a hotel. | Conventional (traditional) treatments for this condition have been only partially successful. | Conventional (traditional) wisdom has it that riots only ever happen in cities.
2142	conventional	adjective	A conventional (traditional) war would still cause unacceptable devastation.
2144	convincing	adjective	She sounded very convincing (conclusive) to me (= I believed what she said).
2146	contrary	adjective, noun	Contrary (opposed) to popular belief, many cats dislike milk. | The contrary (opposite) view is that prison provides an excellent education—in crime.
2150	content	adjective	He seemed more content (satisfied), less bitter. | I was content (thing contained) to wait.
2155	cooperative	adjective	Cooperative (helpful) activity is essential to effective community work. | Employees will generally be more cooperative (helpful) if their views are taken seriously. | The cooperative (helpful) movement started in Britain in the nineteenth century.
2165	corresponding	adjective	A change in the money supply brings a corresponding (equivalent) change in expenditure.
2171	corrupt	adjective	It was seen as the only way to overthrow a corrupt (dishonest) regime. | They had been engaged in corrupt (dishonest) practices. | The file on the disk seems to be corrupt (dishonest).
2173	countless	adjective	I've warned her countless (innumerable) times.
2189	credible	adjective	It is just not credible (convincing) that she would cheat. | Community service is seen as the only credible (viable) alternative to imprisonment.
2193	crude	adjective	crude (rude) oil | We adjusted crude (rude) effects for age, education, height and weight. | crude (vulgar) jokes/language | In crude (rude) terms, a heart attack is a plumbing problem in blood vessels around the heart. | a crude (rude) drawing of a face
2201	curious	adjective	He is such a curious (inquisitive) boy, always asking questions. | There was a curious (unusual) mixture of people in the audience.
2202	cute	adjective	an unbearably cute (beautiful) picture of two kittens (= it seems sentimental) | Check out those cute (beautiful) guys over there! | She had a really cute (beautiful) idea.
2203	damaging	adjective	Lead is potentially damaging (harmful) to children's health.
